Taxpayer_Number,Taxpayer_Name,Taxpayer_Address,Taxpayer_City,Taxpayer_State,Taxpayer_Zip,Taxpayer_County,Location_Number,Location_Name,Location_Address,Location_City,Location_State,Location_Zip,Location_County,TABC_Permit_Number,Inside/Outside_City_Limits,Responsibility_Begin_Date,Responsibility_End_Date,Obligation_End_Date,Liquor_Receipts,Wine_Receipts,Beer_Receipts,Cover_Charge_Receipts,Total_Receipts
32048957594,NUNS & LOVERS LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,BURN,1802 E 6TH ST,AUSTIN,TX,78702,227,MB908170,Y,05/18/2015,,12/31/2017,$2203,$662,$103,$0,$2968
32054555050,"THE AUSTIN WHEEL, LP",801 SPRINGDALE RD,AUSTIN,TX,78702,227,1,THE WHEEL,1902B E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78702,227,MB896020,Y,01/23/2015,,12/31/2017,$38706,$3025,$22321,$0,$64052
32038950104,"GLORIA'S DOMAIN, INC.",8600 GAYLORD PKWY STE 5,FRISCO,TX,75034,43,1,GLORIA'S RESTAURANT,3309 ESPERANZA XING STE 100,AUSTIN,TX,78758,227,MB739005,Y,12/21/2009,,12/31/2017,$158769,$12158,$21181,$0,$192108
17460002037,UNIVERSITY OF TEXAS AT AUSTIN,PO BOX 8028,AUSTIN,TX,78713,227,91,COMMONS CAFE AT PRC,10100 BURNET RD,AUSTIN,TX,78758,227,MB225707,Y,07/15/2008,,12/31/2017,$225,$665,$445,$0,$1335
12620056957,HUBBELL & HUDSON MANAGEMENT LLC,27640 COMMERCE OAKS DR,OAK RIDGE N,TX,77385,170,23,BLACK WALNUT CAFE,11101 BURNET RD,AUSTIN,TX,78758,227,MB705637,Y,07/02/2015,,12/31/2017,$6061,$2043,$2373,$0,$10477
32034637812,"COVER 3 ANDERSON LANE, LLC",2700 W ANDERSON LN STE 202,AUSTIN,TX,78757,227,1,COVER 3,2700 W ANDERSON LN STE 202,AUSTIN,TX,78757,227,MB706289,Y,10/21/2008,,12/31/2017,$57776,$29853,$30913,$0,$118542
12630963622,MAC ACQUISITION LLC,1855 BLAKE ST STE 200,DENVER,CO,80202,0,7,ROMANO'S MACARONI GRILL,701 E STASSNEY LN STE B,AUSTIN,TX,78745,227,MB710753,Y,12/18/2008,,12/31/2017,$3934,$9297,$1660,$0,$14891
17427296946,BENELUX CORPORATION,501 E BEN WHITE BLVD,AUSTIN,TX,78704,227,1,THE PALAZIO,501 E BEN WHITE BLVD,AUSTIN,TX,78704,227,MB529991,Y,02/03/2003,,12/31/2017,$213092,$81719,$52884,$0,$347695
32044790486,"BONE DADDY'S AUSTIN, LLC",15303 DALLAS PKWY STE 285,ADDISON,TX,75001,57,1,BONE DADDY'S HOUSE OF SMOKE,11617 RESEARCH BLVD,AUSTIN,TX,78759,227,MB786971,Y,10/07/2011,,12/31/2017,$25023,$628,$45704,$0,$71355
32044606682,"315 CONGRESS, LLC",315 CONGRESS AVE STE 200,AUSTIN,TX,78701,227,1,SWIFT'S ATTIC,315 CONGRESS AVE STE 200,AUSTIN,TX,78701,227,MB793340,Y,12/27/2011,,12/31/2017,$65649,$32899,$14270,$0,$112818
32051123340,"LA POSADA MCC, LLC",6800 WEST GATE BLVD STE 140,AUSTIN,TX,78745,227,1,LA POSADA MEXICAN RESTAURANT,6800 W GATE BLVD STE 140,AUSTIN,TX,78745,227,MB430826,Y,07/01/2013,,12/31/2017,$13741,$529,$2449,$0,$16719
32059285430,PICNIK BURNET LLC,5940 W UNION HILLS DR STE D215,GLENDALE,AZ,85308,0,1,PICNIK,4801 BURNET RD,AUSTIN,TX,78756,227,MB955107,Y,08/18/2016,,12/31/2017,$6899,$1123,$5210,$0,$13232
32020315498,"STEELE MOYERS, LLC",18732 CANDACE LOOP,PFLUGERVILLE,TX,78660,227,1,HOMER'S BAR & GRILL,1779 WELLS BRANCH PKWY STE 114,AUSTIN,TX,78728,227,MB641197,N,10/05/2006,,12/31/2017,$27202,$206,$21458,$0,$48866
32017197479,KATHYRN J ALBARADO,834 KRAMER LN,AUSTIN,TX,78758,227,2,DAGAR'S CATERING SERVICE,834 KRAMER LN,AUSTIN,TX,78758,227,MB111268,Y,07/02/2012,,12/31/2017,$7559,$7134,$6841,$0,$21534
32061372440,"COOLER CONCESSIONS, LLC",801 SPRINGDALE RD,AUSTIN,TX,78702,227,2,COOLER CONCESSIONS LLC,220 S CONGRESS AVE STE 100,AUSTIN,TX,78704,227,MB972497,Y,02/10/2017,,12/31/2017,$1848,$1680,$11664,$0,$15192
17430224208,"MAUDIE'S MILAGRO, L.P.",800 S LAMAR BLVD,AUSTIN,TX,78704,227,1,MAUDIES MILAGRO,3801 N CAPITAL OF TEXAS HWY STE H200,AUSTIN,TX,78746,227,MB510395,Y,02/28/2002,,12/31/2017,$45181,$4274,$6477,$0,$55932
32057133475,CAFEWORKS LLC,1101 W 5TH ST,AUSTIN,TX,78703,227,2,CAFEWORKS,1101 W 5TH ST,AUSTIN,TX,78703,227,MB912717,Y,06/29/2015,,12/31/2017,$0,$0,$0,$0,$0
17425277682,ZIGGFELDS ENTERTAINMENT INC.,3615 S CONGRESS AVE,AUSTIN,TX,78704,227,1,EXPOSE',3615 S CONGRESS AVE,AUSTIN,TX,78704,227,MB201121,Y,12/01/1993,,12/31/2017,$58367,$1522,$26319,$0,$86208
32056271706,ASHFORD TRS LAKEWAY LLC,14185 DALLAS PKWY STE 1150,DALLAS,TX,75254,57,1,LAKEWAY RESORT AND SPA,101 LAKEWAY DR,LAKEWAY,TX,78734,227,MB905735,Y,04/27/2015,,12/31/2017,$19077,$14437,$5793,$0,$39307
32017486815,"TEXAS HILLS INVESTMENTS, L.L.C.",5900 W SLAUGHTER LN,AUSTIN,TX,78749,227,3,DISTRICT,5900 W SLAUGHTER LN STE 500,AUSTIN,TX,78749,227,MB850000,Y,08/26/2013,,12/31/2017,$34336,$24298,$7763,$0,$66397
32053067081,"NUMERO 28 AUSTIN, INC.",452 W 2ND ST,AUSTIN,TX,78701,227,1,ALIMENTARI/NUMERO 28 PIZZERIA & VINERIA,452 W 2ND ST,AUSTIN,TX,78701,227,MB956484,Y,09/01/2016,,12/31/2017,$3994,$23492,$5080,$0,$32566
32050226094,SEARSUCKER BEVERAGE LLC,404 14TH ST,SAN DIEGO,CA,92101,0,1,SEARSUCKER,415 COLORADO ST,AUSTIN,TX,78701,227,MB839280,Y,05/01/2013,,12/31/2017,$55469,$23119,$6907,$0,$85495
32042645997,"FARACE BEVERAGES, LLC",310 W 2ND ST,AUSTIN,TX,78701,227,2,"FARACE BEVERAGES, LLC",310 W 2ND ST STE 1A,AUSTIN,TX,78701,227,MB937370,Y,03/09/2016,,12/31/2017,$29676,$5228,$13191,$0,$48095
17429548047,"COCINA PARTNERS, L.P.",800 S LAMAR BLVD,AUSTIN,TX,78704,227,1,MAUDIE'S NORTH LAMAR,10205 N LAMAR BLVD,AUSTIN,TX,78753,227,MB480664,Y,10/12/2000,,12/31/2017,$17248,$291,$2247,$0,$19786
32053788314,BBQ 512 LLC,3414 MOUNT BONNELL CIR,AUSTIN,TX,78731,227,1,COOPER'S OLD TIME PIT BAR B QUE,217 CONGRESS AVE,AUSTIN,TX,78701,227,MB891955,Y,12/03/2014,,12/31/2017,$9582,$2926,$32465,$0,$44973
17426241083,"SALJAR, INC.",629 W BEN WHITE BLVD,AUSTIN,TX,78704,227,4,OK CORRAL,629 W BEN WHITE BLVD,AUSTIN,TX,78704,227,MB236404,Y,02/01/2009,,12/31/2017,$37235,$0,$38798,$0,$76033
32056381190,"THE GOOSE AUSTIN, LLC",4000 BERKMAN DR,AUSTIN,TX,78723,227,1,THE GOLDEN GOOSE,2034 S LAMAR BLVD,AUSTIN,TX,78704,227,MB914611,Y,07/17/2015,,12/31/2017,$49383,$2218,$11057,$0,$62658
32055937729,"EUREKA RESTAURANT GROUP, LLC",12101 CRENSHAW BLVD STE 400,HAWTHORNE,CA,90250,0,2,EUREKA BURGERS,200 E 6TH ST STE A,AUSTIN,TX,78701,227,MB940266,Y,04/07/2016,,12/31/2017,$42507,$12115,$42313,$0,$96935
17416255457,AUSTIN ASSOCIATION OF THE DEAF,PO BOX 3884,AUSTIN,TX,78764,227,1,AUSTIN ASSOCIATION OF THE DEAF,8818 CULLEN LN,AUSTIN,TX,78748,227,NE201144,Y,12/01/1993,,12/31/2017,$1565,$152,$1179,$93,$2989
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,74,"CABANA BEVERAGES, INC.",6430 S INTERSTATE 35,AUSTIN,TX,78745,227,MB250801,Y,11/30/1994,,12/31/2017,$2044,$0,$717,$0,$2761
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,210,"CABANA BEVERAGES, INC.",5242 N LAMAR BLVD,AUSTIN,TX,78751,227,MB848989,Y,08/15/2013,,12/31/2017,$920,$0,$245,$0,$1165
32056498663,LUCY'S LT LLC,2608 DEERFOOT TRL,AUSTIN,TX,78704,227,1,LUCY'S FRIED CHICKEN,2900 RANCH ROAD 620 N,AUSTIN,TX,78734,227,MB922235,N,10/01/2015,,12/31/2017,$12856,$5051,$11590,$0,$29497
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,36,TACO CABANA,2117 W BEN WHITE BLVD,AUSTIN,TX,78704,227,MB234303,Y,12/01/1993,,12/31/2017,$1121,$0,$560,$0,$1681
32057827142,ROCKROSE RESTAURANT L.L.C. DBA MIA ITALIAN TAPAS &,11420 ROCK ROSE AVE STE 120,AUSTIN,TX,78758,227,1,MIA ITALIAN TAPAS & BAR,11420 ROCK ROSE AVE UNIT 400,AUSTIN,TX,78758,227,MB927828,Y,11/24/2015,,12/31/2017,$15709,$18638,$3207,$0,$37554
32063448354,"TYPESTEREO, LLC",222 WEST AVE UNIT 2903,AUSTIN,TX,78701,227,1,STEREOTYPE,510 RIO GRANDE ST,AUSTIN,TX,78701,227,MB999823,Y,11/09/2017,,12/31/2017,$0,$0,$0,$0,$0
32039685030,"WL STAR BAR, L.L.C.",600 W 6TH ST,AUSTIN,TX,78701,227,1,STAR BAR,600 W 6TH ST,AUSTIN,TX,78701,227,MB729918,Y,08/25/2009,,12/31/2017,$89784,$6439,$54733,$0,$150956
32004535715,HOOVER ALEXANDER,2002C MANOR RD,AUSTIN,TX,78722,227,2,HOOVER'S COOKING,2002C MANOR RD,AUSTIN,TX,78722,227,MB441261,Y,10/26/1998,,12/31/2017,$22725,$1135,$5838,$0,$29698
32041325476,"RIO MEX, LLC",PO BOX 43,HUTTO,TX,78634,246,3,RIO GRANDE TEX MEX,15821 CENTRAL COMMERCE DR,PFLUGERVILLE,TX,78660,227,MB469696,Y,04/23/2010,,12/31/2017,$54938,$457,$4181,$0,$59576
32052515759,WU CHOW LLC,5000 BEE CAVES RD STE 106,W LAKE HILLS,TX,78746,227,1,WU CHOW,500 W 5TH ST STE 168,AUSTIN,TX,78701,227,MB893933,Y,12/30/2014,,12/31/2017,$54320,$47892,$11357,$0,$113569
32042075583,"THE VANILLA ORCHID, LLC",7433 BURNET RD,AUSTIN,TX,78757,227,2,THE VANILLA ORCHID,7433 BURNET RD,AUSTIN,TX,78757,227,MB886293,Y,10/07/2014,,12/31/2017,$1872,$2698,$3733,$0,$8303
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,54,"CABANA BEVERAGES, INC.",9605 RESEARCH BLVD,AUSTIN,TX,78759,227,MB246337,Y,05/31/1994,,12/31/2017,$1059,$0,$609,$0,$1668
15826741728,GINGA SUSHI CORPORATION,9001 BRODIE LN STE B1,AUSTIN,TX,78748,227,2,NANAMI SUSHI BAR & GRILL,9001 BRODIE LN STE 1,AUSTIN,TX,78748,227,MB740048,Y,01/08/2010,,12/31/2017,$2696,$6877,$2520,$0,$12093
32035896854,"DAHLIA, LTD.",3202 GENTRY DR,AUSTIN,TX,78746,227,1,C-BOY'S HEART AND SOUL,2008 S CONGRESS AVE,AUSTIN,TX,78704,227,MB817988,Y,08/27/2012,,12/31/2017,$35890,$1880,$22149,$0,$59919
12021456541,"TAVERNA AUSTIN, L.L.C.",3100 MONTICELLO AVE STE 325,DALLAS,TX,75205,57,1,TAVERNA,258 W 2ND ST,AUSTIN,TX,78701,227,MB615181,Y,12/01/2005,,12/31/2017,$18488,$55831,$7119,$0,$81438
32036695560,FIRE TOE ENTERPRISES LLC,11009 CANON YEOMANS CT,AUSTIN,TX,78748,227,1,RED SHED TAVERN,8504 S CONGRESS AVE,AUSTIN,TX,78745,227,MB708839,Y,11/24/2008,,12/31/2017,$15564,$115,$15503,$0,$31182
32062619518,"AUSTIN RESORT BEVERAGE, LLC",830 CITY AVE,MOORE,OK,73160,0,1,"AUSTIN RESORT BEVERAGE, LLC",13500 FM 2769,AUSTIN,TX,78726,227,MB986042,N,06/20/2017,,12/31/2017,$0,$0,$0,$0,$0
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,19,TACO CABANA,8620 BURNET RD,AUSTIN,TX,78757,227,MB227755,Y,12/01/1993,,12/31/2017,$653,$0,$406,$0,$1059
17426162909,"CABANA BEVERAGES, INC.",8111 MAINLAND DR STE 104,SAN ANTONIO,TX,78240,15,144,CABANA BEVERAGES #278,6611A S MO PAC EXPY,AUSTIN,TX,78749,227,MB635416,Y,06/04/2006,,12/31/2017,$834,$0,$350,$0,$1184
32044678475,BCMT ENTERPRISES LLC,2315 E 8TH ST,AUSTIN,TX,78702,227,1,GOURMANDS,2316 WEBBERVILLE RD,AUSTIN,TX,78702,227,MB788035,Y,10/20/2011,,12/31/2017,$24787,$1928,$32194,$0,$58909
32043981300,"BOUKAROU INTERNATIONAL, LLC",1113 GUNTER ST,AUSTIN,TX,78702,227,1,THE SAHARA LOUNGE,1413 WEBBERVILLE RD,AUSTIN,TX,78721,227,MB780238,Y,07/20/2011,,12/31/2017,$26754,$789,$21054,$0,$48597
32057937396,"HOPDODDY AUSTIN TRIANGLE, LLC",1999 BRYAN ST STE 900,DALLAS,TX,75201,57,1,HOPDODDY BURGER BAR,4615 N LAMAR BLVD STE 307,AUSTIN,TX,78751,227,MB948174,Y,06/17/2016,,12/31/2017,$15127,$1724,$17370,$0,$34221
32038126929,"2STC, LLC",107 W 5TH ST,AUSTIN,TX,78701,227,1,RONALD CHENG'S CHINATOWN DOWNTOWN,109 W 5TH ST,AUSTIN,TX,78701,227,MB714347,Y,02/10/2009,,12/31/2017,$10625,$6979,$6142,$0,$23746
17405080155,THE HIGH ROAD ON DAWSON,700 DAWSON RD,AUSTIN,TX,78704,227,1,THE HIGH ROAD ON DAWSON,700 DAWSON RD,AUSTIN,TX,78704,227,MB888847,Y,10/30/2014,,12/31/2017,$12637,$2604,$4651,$0,$19892
32045168765,"CAFI BLUE II, LLC",105 TIMPANAGOS DR,LAKEWAY,TX,78734,227,2,CAFE BLUE,12800 HILL COUNTRY BLVD STE G-115,BEE CAVES,TX,78738,227,MB791878,Y,02/17/2016,,12/31/2017,$34951,$59198,$7995,$0,$102144
32063848603,SOTO GROUP LLC,10209 TENAVA CT,AUSTIN,TX,78726,227,1,SOTO,1100 S LAMAR BLVD STE 2115,AUSTIN,TX,78704,227,MB998908,Y,10/30/2017,,12/31/2017,$5491,$16735,$0,$0,$22226
32060491688,"TAVERNA DOMAIN AUSTIN, LP",3100 MONTICELLO AVE STE 325,DALLAS,TX,75205,57,1,TAVERNA,3120 PALM WAY STE 160,AUSTIN,TX,78758,227,MB956416,Y,09/01/2016,,12/31/2017,$16394,$44136,$5273,$0,$65803
32053989078,"TW RESTAURANT HOLDER, LLC",1815 THE EXCHANGE SE,ATLANTA,GA,30339,0,24,HOOTERS,425 W RIVERSIDE DR,AUSTIN,TX,78704,227,MB715622,Y,11/01/2014,,12/31/2017,$12953,$411,$40115,$0,$53479
13837008336,"TEXAS ROADHOUSE OF AUSTIN, LTD.",6040 DUTCHMANS LN STE 400,LOUISVILLE,KY,40205,0,1,TEXAS ROADHOUSE,9300 S INTERSTATE 35 BLDG F,AUSTIN,TX,78748,227,MB676440,Y,07/21/2017,,12/31/2017,$35456,$3966,$37576,$0,$76998
13837296105,"TEXAS ROADHOUSE OF AUSTIN-NORTH, LTD.",6040 DUTCHMANS LN STE 400,LOUISVILLE,KY,40205,0,1,TEXAS ROADHOUSE,15415 N IH 35,AUSTIN,TX,78728,227,MB669207,N,07/21/2017,,12/31/2017,$26257,$3001,$25750,$0,$55008
11616364664,"PLUCKERS - AUSTIN NO. 2, L.P.",811 BARTON SPRINGS RD STE 600,AUSTIN,TX,78704,227,1,M D PLUCKERS WING FACTORY & GRILL,9070 RESEARCH BLVD STE 201C,AUSTIN,TX,78758,227,MB562869,Y,08/26/2004,,12/31/2017,$30776,$385,$67716,$0,$98877
32046374214,"HOPDODDY ANDERSON LANE, LLC",512 E RIVERSIDE DR STE 150,AUSTIN,TX,78704,227,1,"HOPDODDY ANDERSON LANE, LLC",2438 W ANDERSON LN STE A-6,AUSTIN,TX,78757,227,MB801451,Y,03/26/2012,,12/31/2017,$32370,$2808,$33371,$0,$68549
17423737596,"GREAT HILLS GOLF CLUB OF AUSTIN, INC.",5914 LOST HORIZON DR,AUSTIN,TX,78759,227,1,GREAT HILLS COUNTRY CLUB,5914 LOST HORIZON DR,AUSTIN,TX,78759,227,MB175688,Y,12/01/1993,,12/31/2017,$9307,$6428,$6600,$0,$22335
32007633566,JAMES M WHITE,3201 S LAMAR BLVD,AUSTIN,TX,78704,227,1,BROKEN SPOKE,3201 S LAMAR BLVD,AUSTIN,TX,78704,227,MB166507,Y,12/01/1993,,12/31/2017,$31917,$2724,$31817,$0,$66458
32034139546,RAINEY STREET LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,2,LUSTRE PEARL,94 RAINEY ST,AUSTIN,TX,78701,227,MB718782,Y,05/18/2015,,12/31/2017,$115202,$2802,$58516,$0,$176520
12054729376,AUSTIN T. LAKE INC.,20 N INTERSTATE 35,AUSTIN,TX,78701,227,1,HOLIDAY INN AUSTIN TOWN LAKE,20 N INTERSTATE 35,AUSTIN,TX,78701,227,MB665812,Y,07/17/2007,,12/31/2017,$6204,$2875,$5426,$0,$14505
32041790430,"1400 SO CO HOPDODDY, LLC",512 E RIVERSIDE DR STE 150,AUSTIN,TX,78704,227,1,HOPDODDY,1400 S CONGRESS AVE STE A190,AUSTIN,TX,78704,227,MB757233,Y,09/15/2010,,12/31/2017,$42638,$3402,$39822,$0,$85862
32011815621,RONALD PING-TUO CHENG,3407 GREYSTONE DR,AUSTIN,TX,78731,227,5,CHINA-TOWN MIDTOWN CHINESE RESTAURANT,3407 GREYSTONE DR,AUSTIN,TX,78731,227,MB188586,Y,12/01/1993,,12/31/2017,$12097,$9372,$4050,$0,$25519
32044468489,ASAZU LIMITED LIABILITY COMPANY,5301 AIRPORT BLVD STE 100,AUSTIN,TX,78751,227,2,KOME: SUSKI KITCHEN,5301 AIRPORT BLVD STE 100,AUSTIN,TX,78751,227,MB998287,Y,10/24/2017,,12/31/2017,$23111,$30957,$12224,$0,$66292
32045673145,"FINE WINE MANAGEMENT, LLC",4705 SPICEWOOD SPRINGS RD STE 200,AUSTIN,TX,78759,227,1,BOB'S STEAK & CHOP HOUSE,301 LAVACA ST,AUSTIN,TX,78701,227,MB813402,Y,07/13/2012,,12/31/2017,$76986,$132076,$6790,$0,$215852
17428142982,"LE BRIT, INCORPORATED",PO BOX 204353,AUSTIN,TX,78720,227,1,TOUCHE,417 E 6TH ST,AUSTIN,TX,78701,227,MB410775,Y,04/22/1997,,12/31/2017,$23930,$0,$4535,$0,$28465
17428891539,"Z-YNG-5, INC.",PO BOX 150895,AUSTIN,TX,78715,227,5,DARWINS PUB,223 E 6TH ST,AUSTIN,TX,78701,227,MB438997,Y,03/18/2003,,12/31/2017,$26138,$462,$19466,$0,$46066
32038336460,"LA CABANA GRILL, LLC",21103 STATE HIGHWAY 71 W,SPICEWOOD,TX,78669,227,1,LA CABANA GRILL,21103 HWY 71 W,SPICEWOOD,TX,78669,227,MB717843,N,03/24/2009,,12/31/2017,$10262,$349,$1813,$0,$12424
32008743943,GARY DEVITO,19903 FM 685,PFLUGERVILLE,TX,78660,227,2,UNCLE GARY'S BAR,19903 FM 685 # B,PFLUGERVILLE,TX,78660,227,MB825160,Y,11/20/2012,,12/31/2017,$17467,$488,$12242,$0,$30197
17420097572,"PECAN INVESTMENTS, INC.",504 TRINITY ST UNIT B,AUSTIN,TX,78701,227,4,OLD PECAN STREET CAFE,504 TRINITY ST UNIT B,AUSTIN,TX,78701,227,MB236133,Y,02/01/2010,,12/31/2017,$7176,$5778,$7469,$0,$20423
32044378431,"AUSTIN CAKE BALL AT THE DOMAIN, LLC",5310 BURNET RD STE 107,AUSTIN,TX,78756,227,1,COPPER RESTAURANT AND DESSERT LOUNGE,3401 ESPERANZA XING STE 104,AUSTIN,TX,78758,227,MB788863,Y,10/28/2011,,12/31/2017,$10377,$10883,$1377,$0,$22637
32057406319,"2009 MAIN STREET, INC.",4230 CANOAS DR,AUSTIN,TX,78730,227,1,TRATTORIA TOSCANO,2009 MAIN ST STE 100,LAKEWAY,TX,78734,227,MB943697,Y,05/09/2016,,12/31/2017,$5037,$17797,$1590,$0,$24424
17422292882,"MAGGIE MAE'S - A BRITISH PUB, INC.",11600 SWEETSHADE LN,AUSTIN,TX,78759,227,1,MAGGIE MAE'S - A BRITISH PUB INC,323 E 6TH ST,AUSTIN,TX,78701,227,MB168109,Y,12/01/1993,,12/31/2017,$84079,$398,$27052,$0,$111529
32044721606,"CONTAINER BAR, LP",44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,CONTAINER BAR,90 RAINEY ST,AUSTIN,TX,78701,227,MB860376,Y,12/31/2013,,12/31/2017,$130495,$1884,$45036,$0,$177415
17427910926,"CENTEX BUSINESS CONSULTANTS, L.C.",745 US HIGHWAY 183 S,AUSTIN,TX,78741,227,1,THE LANDING STRIP,745 BASTROP HWY,AUSTIN,TX,78741,227,MB401691,Y,10/04/1996,,12/31/2017,$82471,$2289,$36036,$0,$120796
14320056568,"TRES PERROS ENTERTAINMENT, INC.",10700 LITTLE THICKET RD,AUSTIN,TX,78736,227,1,290 WEST BAR & GRILL,12013 W HIGHWAY 290 UNIT 1,AUSTIN,TX,78737,227,MB539207,N,07/07/2003,,12/31/2017,$17180,$597,$14474,$0,$32251
32039550184,CLIVE BAR AUSTIN LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,CLIVE BAR,609 DAVIS ST,AUSTIN,TX,78701,227,MB732892,Y,09/29/2009,,12/31/2017,$59695,$4065,$20733,$0,$84493
32052221093,"CTWL, LLC",2712 BEE CAVES RD STE 124,AUSTIN,TX,78746,227,1,CHINATOWN,2712 BEE CAVES RD STE 124,ROLLINGWOOD,TX,78746,227,MB866922,Y,03/20/2014,,12/31/2017,$10858,$15574,$3414,$0,$29846
32054845147,LUSTRE PEARL EAST LLC,44 EAST AVE STE 100,AUSTIN,TX,78701,227,1,LUSTRE PEARL EAST,114 LINDEN ST,AUSTIN,TX,78702,227,MB911636,Y,06/18/2015,,12/31/2017,$37575,$3478,$28124,$0,$69177
32060200949,"CHRISTOPHER BEVERAGES, LLC",12918 SHOPS PKWY STE 600,BEE CAVE,TX,78738,227,1,SKY,214 BARTON SPRINGS RD STE 1922,AUSTIN,TX,78704,227,MB948893,Y,06/23/2016,,12/31/2017,$9543,$5201,$2304,$0,$17048
32042074958,AWAN & HEMPE INC.,4005 W PARMER LN STE E,AUSTIN,TX,78727,227,1,SILVER GRILL CAFE,4005 W PARMER LN STE E,AUSTIN,TX,78727,227,MB844282,Y,06/24/2013,,12/31/2017,$1270,$648,$1162,$0,$3080
12024883105,"WOODWARD CENTER, INC.",2000 S INTERSTATE 35 STE Q11,ROUND ROCK,TX,78681,246,1,REWYND/REVIVE/WYNDHAM,3401 S INTERSTATE 35,AUSTIN,TX,78741,227,MB604176,Y,05/01/2005,,12/31/2017,$8610,$2675,$4135,$0,$15420
32062913697,"UBGP, LLC",1305 W OLTORF ST STE 300,AUSTIN,TX,78704,227,1,UNCLE BILLY'S BREWERY,10001 METRIC BLVD,AUSTIN,TX,78758,227,D 997717,Y,10/18/2017,,12/31/2017,$0,$0,$0,$0,$0
32050764789,ESSEX AND DELANCEY LLC,PO BOX 42078,AUSTIN,TX,78704,227,1,HIGHLAND,404 COLORADO ST,AUSTIN,TX,78701,227,MB848433,Y,08/09/2013,,12/31/2017,$125496,$1353,$13367,$0,$140216
32061007418,TEJILAKH LIMITED LIABILITY COMPANY,17702 BOX CANYON TER,ROUND ROCK,TX,78681,246,1,TEJI'S INDIAN RESTAURANT & GROCERY,616 E 6TH ST,AUSTIN,TX,78701,227,MB994714,Y,09/19/2017,,12/31/2017,$0,$0,$0,$0,$0
32008531124,MARIA M LOPEZ,5610 N LAMAR BLVD STE A,AUSTIN,TX,78751,227,1,EL CARIBE MEXICAN RESTAURANT,5610 N LAMAR BLVD STE A,AUSTIN,TX,78751,227,MB506219,Y,12/13/2001,,12/31/2017,$8104,$0,$1051,$0,$9155
17429194354,"LAMAR ENTERTAINMENT, INC.",9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,1,RODEO,9515 N LAMAR BLVD STE 200,AUSTIN,TX,78753,227,MB460403,Y,10/25/1999,,12/31/2017,$50286,$0,$68564,$0,$118850
32057719208,VOX HOSPITALITY LLC,1100 S LAMAR BLVD STE 2140,AUSTIN,TX,78704,227,1,EL BURRO LOCO,1100 S LAMAR BLVD # 1125,AUSTIN,TX,78704,227,MB955899,Y,08/26/2016,,12/31/2017,$0,$0,$0,$0,$0
32061190453,BETTER HALF COFFEE BAR LLC,1118 NORTHWESTERN AVE APT A,AUSTIN,TX,78702,227,1,BETTER HALF COFFEE BAR,406 WALSH ST,AUSTIN,TX,78703,227,MB997070,Y,10/11/2017,,12/31/2017,$0,$0,$0,$0,$0
17427235670,"WE HAVE SPIRITS, INC.",11940 MANCHACA RD STE 114,AUSTIN,TX,78748,227,2,STARDUST CLUB,11940 MANCHACA RD STE 114,AUSTIN,TX,78748,227,MB250577,N,12/09/1996,,12/31/2017,$34796,$571,$24028,$0,$59395
32055564473,UNBARLIEVABLE LLC,76 RAINEY ST,AUSTIN,TX,78701,227,1,UNBARLIEVABLE,76 RAINEY ST,AUSTIN,TX,78701,227,MB973809,Y,02/23/2017,,12/31/2017,$110159,$2179,$38440,$0,$150778
17419994086,"DONNAR, INC.",1600 W 5TH ST,AUSTIN,TX,78703,227,1,DONN'S DEPOT,1600 W 5TH ST,AUSTIN,TX,78703,227,MB111449,Y,12/01/1993,,12/31/2017,$89446,$8343,$37986,$0,$135775
32045328773,"BANNER DISTILLING CO., LLC",PO BOX 370,MANOR,TX,78653,227,1,BANNER DISTILLING CO.,13201 JACOBSON RD UNIT 11,MANOR,TX,78653,227,D 836600,N,09/01/2013,,12/31/2017,$0,$0,$0,$0,$0
32041569834,"BEAR FLAG, LLC",1704 E 5TH ST STE 100,AUSTIN,TX,78702,227,1,YELLOW JACKET SOCIAL CLUB,1704 E 5TH ST STE 100,AUSTIN,TX,78702,227,MB749924,Y,06/09/2010,,12/31/2017,$44189,$4015,$37662,$0,$85866
32062109106,"JPPO GROUP, LLC",208 PICKLE RD,AUSTIN,TX,78704,227,1,GOOD FOOD & DRINK,5496 HIGHWAY 71 E,DEL VALLE,TX,78617,227,MB987429,N,07/06/2017,,12/31/2017,$0,$0,$0,$0,$0
